url,headword
http://www.stoa.org/sol-entries/alpha/381,"Ἄγοι"
http://www.stoa.org/sol-entries/alpha/382,"Ἀγυιάν"
http://www.stoa.org/sol-entries/alpha/383,"Ἀγυιαί"
http://www.stoa.org/sol-entries/alpha/384,"Ἀγύλαιος"
http://www.stoa.org/sol-entries/alpha/385,"Ἀγύρριος"
http://www.stoa.org/sol-entries/alpha/386,"Ἄγυρις"
http://www.stoa.org/sol-entries/alpha/387,"Ἀγυρτεία"
http://www.stoa.org/sol-entries/alpha/388,"Ἀγύρτης"
http://www.stoa.org/sol-entries/alpha/389,"Ἀγύρτης"
http://www.stoa.org/sol-entries/alpha/390,"Ἄγχαυρος"
http://www.stoa.org/sol-entries/alpha/391,"Ἀγχεῖος"
http://www.stoa.org/sol-entries/alpha/392,"Ἀγχείσιος"
http://www.stoa.org/sol-entries/alpha/393,"Ἀγχηστῖναι"
http://www.stoa.org/sol-entries/alpha/394,"Ἄγχι"
http://www.stoa.org/sol-entries/alpha/395,"Ἀγχιάλεια"
http://www.stoa.org/sol-entries/alpha/396,"Ἀγχιάλη"
http://www.stoa.org/sol-entries/alpha/397,"Ἀγχιβαθής"
http://www.stoa.org/sol-entries/alpha/398,"Ἀγχιβατεῖν"
http://www.stoa.org/sol-entries/alpha/399,"Ἀγχίθυρος"
http://www.stoa.org/sol-entries/alpha/400,"Ἀγχίμαχος"
http://www.stoa.org/sol-entries/alpha/401,"Ἀγχίμολον"
http://www.stoa.org/sol-entries/alpha/402,"Ἀγχίνους"
http://www.stoa.org/sol-entries/alpha/403,"Ἀγχίνοια"
http://www.stoa.org/sol-entries/alpha/404,"Ἀγχίσης"
http://www.stoa.org/sol-entries/alpha/405,"Ἀγχίσποροι"
http://www.stoa.org/sol-entries/alpha/406,"Ἄγχιστα"
http://www.stoa.org/sol-entries/alpha/407,"Ἀγχιστεύς"
http://www.stoa.org/sol-entries/alpha/408,"Ἀγχιστεία"
http://www.stoa.org/sol-entries/alpha/409,"Ἀγχιστίνδην"
http://www.stoa.org/sol-entries/alpha/410,"Ἀγχίστροφοι"
http://www.stoa.org/sol-entries/alpha/411,"Ἀγχιτέρμων"
http://www.stoa.org/sol-entries/alpha/412,"Ἀγχόνη"
http://www.stoa.org/sol-entries/alpha/413,"Ἀγχότερος"
http://www.stoa.org/sol-entries/alpha/414,"Ἀγχοῦ"
http://www.stoa.org/sol-entries/alpha/415,"Ἀγχούροις"
http://www.stoa.org/sol-entries/alpha/416,"Ἄγχουσα"
http://www.stoa.org/sol-entries/alpha/417,"Ἄγχω"
http://www.stoa.org/sol-entries/alpha/418,"Ἀγχώμαλον"
http://www.stoa.org/sol-entries/alpha/419,"Ἄγχων"
http://www.stoa.org/sol-entries/alpha/420,"Ἀδαήμονες"
http://www.stoa.org/sol-entries/alpha/421,"Ἀδαϊστί"
http://www.stoa.org/sol-entries/alpha/422,"Ἄδακρυς πόλεμος"
http://www.stoa.org/sol-entries/alpha/423,"Ἀδακρυτί"
http://www.stoa.org/sol-entries/alpha/424,"Ἀδαλίδης"
http://www.stoa.org/sol-entries/alpha/425,"Ἀδάμ"
http://www.stoa.org/sol-entries/alpha/426,"Ἀδαμάντινα"
http://www.stoa.org/sol-entries/alpha/427,"Ἀδαμαστί"
http://www.stoa.org/sol-entries/alpha/428,"Ἀδάμαστος"
http://www.stoa.org/sol-entries/alpha/429,"Ἀδαμίθειος"
http://www.stoa.org/sol-entries/alpha/430,"Ἀδαχεῖν"
http://www.stoa.org/sol-entries/alpha/431,"Ἀδαῖον"
http://www.stoa.org/sol-entries/alpha/432,"Ἄδαιτρον"
http://www.stoa.org/sol-entries/alpha/433,"Ἄδεν"
http://www.stoa.org/sol-entries/alpha/434,"Ἀδεές"
http://www.stoa.org/sol-entries/alpha/435,"Ἀδέητος"
http://www.stoa.org/sol-entries/alpha/436,"Ἀδεκάστως"
http://www.stoa.org/sol-entries/alpha/437,"Ἀδεκατεύτους"
http://www.stoa.org/sol-entries/alpha/438,"Ἀδεκτώ"
http://www.stoa.org/sol-entries/alpha/439,"Ἀδελφά"
http://www.stoa.org/sol-entries/alpha/440,"Ἀδέλφιος"
http://www.stoa.org/sol-entries/alpha/441,"Ἀδελφειός"
http://www.stoa.org/sol-entries/alpha/442,"Ἀδελφὸς παρείη"
http://www.stoa.org/sol-entries/alpha/443,"Ἀδένη"
http://www.stoa.org/sol-entries/alpha/444,"Ἀδερβός"
http://www.stoa.org/sol-entries/alpha/445,"Ἀδέρκτως"
http://www.stoa.org/sol-entries/alpha/446,"Ἀδέψητον"
http://www.stoa.org/sol-entries/alpha/447,"Ἄδεια"
http://www.stoa.org/sol-entries/alpha/448,"Ἄδεια"
http://www.stoa.org/sol-entries/alpha/449,"Ἄδερ"
http://www.stoa.org/sol-entries/alpha/450,"Ἀδειάς"
http://www.stoa.org/sol-entries/alpha/451,"Ἀδειής"
http://www.stoa.org/sol-entries/alpha/452,"Ἀδείμαντα"
http://www.stoa.org/sol-entries/alpha/453,"Ἀδείμαντος"
http://www.stoa.org/sol-entries/alpha/454,"ᾌδειν κελεύονθ' ὡσπερεὶ τέττιγα ἑστιῶντα"
http://www.stoa.org/sol-entries/alpha/455,"ᾌδεις ὥσπερ εἰς Δῆλον πλέων"
http://www.stoa.org/sol-entries/alpha/456,"Ἀδηκότες"
http://www.stoa.org/sol-entries/alpha/457,"Ἀδήλητος"
http://www.stoa.org/sol-entries/alpha/458,"Ἀδηλία"
http://www.stoa.org/sol-entries/alpha/459,"Ἀδημονῶ"
http://www.stoa.org/sol-entries/alpha/460,"Ἀδηλώσας"
http://www.stoa.org/sol-entries/alpha/461,"Ἀδημονία"
http://www.stoa.org/sol-entries/alpha/462,"Ἀδημονῶν"
http://www.stoa.org/sol-entries/alpha/463,"Ἄδην"
http://www.stoa.org/sol-entries/alpha/464,"Ἀδηνέως"
http://www.stoa.org/sol-entries/alpha/465,"Ἀδῄωτον"
http://www.stoa.org/sol-entries/alpha/466,"Ἀδήριτος"
http://www.stoa.org/sol-entries/alpha/467,"ᾍδης"
http://www.stoa.org/sol-entries/alpha/468,"Ἀδήσεις"
http://www.stoa.org/sol-entries/alpha/469,"Ἀδηφαγία"
http://www.stoa.org/sol-entries/alpha/470,"Ἀδιαβηνή"
http://www.stoa.org/sol-entries/alpha/471,"Ἀδιάδραστον"
http://www.stoa.org/sol-entries/alpha/472,"Ἀδιάκριτος"
http://www.stoa.org/sol-entries/alpha/473,"Ἀδιάλειπτον"
http://www.stoa.org/sol-entries/alpha/474,"Ἀδιαλώβητον"
http://www.stoa.org/sol-entries/alpha/475,"Ἀδιάρθρωτον"
http://www.stoa.org/sol-entries/alpha/476,"Ἀδιάσκευον"
http://www.stoa.org/sol-entries/alpha/477,"Ἀδιάστατον"
http://www.stoa.org/sol-entries/alpha/478,"Ἀδιαφορία"
http://www.stoa.org/sol-entries/alpha/479,"Ἀδιαίτητος"
http://www.stoa.org/sol-entries/alpha/480,"Ἀδιεξίτητον"
http://www.stoa.org/sol-entries/alpha/481,"Ἀδιή"
http://www.stoa.org/sol-entries/alpha/482,"Ἀδιήγητον"
http://www.stoa.org/sol-entries/alpha/483,"Ἀδικεῖν"
http://www.stoa.org/sol-entries/alpha/484,"Ἀδικία"
http://www.stoa.org/sol-entries/alpha/485,"Ἀδικία"
http://www.stoa.org/sol-entries/alpha/486,"Ἀδικίου"
http://www.stoa.org/sol-entries/alpha/487,"Ἀδικοδοξία"
http://www.stoa.org/sol-entries/alpha/488,"Ἀδινά"
http://www.stoa.org/sol-entries/alpha/489,"Ἄδιον"
http://www.stoa.org/sol-entries/alpha/490,"Ἀδιόριστον"
http://www.stoa.org/sol-entries/alpha/491,"Ἀδμήτης"
http://www.stoa.org/sol-entries/alpha/492,"Ἄδμητος"
http://www.stoa.org/sol-entries/alpha/493,"Ἀδμήτου μέλος καὶ Ἁρμοδίου"
http://www.stoa.org/sol-entries/alpha/494,"Ἀδμισουνάλιος"
http://www.stoa.org/sol-entries/alpha/495,"Ἀδμωλία"
http://www.stoa.org/sol-entries/alpha/496,"Ἄδμωνι τῷ Μιτυληναίῳ"
http://www.stoa.org/sol-entries/alpha/497,"Ἀδνούμιον"
http://www.stoa.org/sol-entries/alpha/498,"Ἀδόκητον"
http://www.stoa.org/sol-entries/alpha/499,"Ἀδοκίμαστος"
http://www.stoa.org/sol-entries/alpha/500,"Ἀδόκιμος"
http://www.stoa.org/sol-entries/alpha/501,"Ἀδολεσχία"
http://www.stoa.org/sol-entries/alpha/502,"Ἀδόλως"
http://www.stoa.org/sol-entries/alpha/503,"Ἀδόνητον"
http://www.stoa.org/sol-entries/alpha/504,"Ἀδοξεῖται"
http://www.stoa.org/sol-entries/alpha/505,"Ἀδοξότατα"
http://www.stoa.org/sol-entries/alpha/506,"Ἀδορατία"
http://www.stoa.org/sol-entries/alpha/507,"Ἀδωρότατος"
http://www.stoa.org/sol-entries/alpha/508,"Ἀδορεί"
http://www.stoa.org/sol-entries/alpha/509,"Ἄδορος"
http://www.stoa.org/sol-entries/alpha/510,"ᾍδου κυνῆν"
http://www.stoa.org/sol-entries/alpha/511,"Ἀδδώ"
http://www.stoa.org/sol-entries/alpha/512,"Ἀδωναί̈"
http://www.stoa.org/sol-entries/alpha/513,"Ἀδωναῖος"
http://www.stoa.org/sol-entries/alpha/514,"Ἀδώνειοι καρποί"
http://www.stoa.org/sol-entries/alpha/515,"Ἀδωνία"
http://www.stoa.org/sol-entries/alpha/516,"Ἄδωνις, Ἀδώνιδος"
http://www.stoa.org/sol-entries/alpha/517,"Ἀδώνιδος κῆποι"
http://www.stoa.org/sol-entries/alpha/518,"Ἄδων τὴν σπιθαμὴν τοῦ βίου πρὸς ἄνηθον"
http://www.stoa.org/sol-entries/alpha/519,"Ἄδωρα"
http://www.stoa.org/sol-entries/alpha/520,"Ἀδωρεός"
http://www.stoa.org/sol-entries/alpha/521,"Ἀδραμύτειον"
http://www.stoa.org/sol-entries/alpha/522,"Ἀδρανία"
http://www.stoa.org/sol-entries/alpha/523,"Ἀδράστεια Νέμεσις"
http://www.stoa.org/sol-entries/alpha/524,"Ἀδράστεια"
http://www.stoa.org/sol-entries/alpha/525,"Ἀδραστίδης"
http://www.stoa.org/sol-entries/alpha/526,"Ἀδρηστίνη"
http://www.stoa.org/sol-entries/alpha/527,"Ἀδριανός"
http://www.stoa.org/sol-entries/alpha/528,"Ἀδριανός"
http://www.stoa.org/sol-entries/alpha/529,"Ἀδριανοί"
http://www.stoa.org/sol-entries/alpha/530,"Ἀδριάς"
http://www.stoa.org/sol-entries/alpha/531,"Ἀδρίας"
http://www.stoa.org/sol-entries/alpha/532,"Ἀδρίας"
http://www.stoa.org/sol-entries/alpha/533,"Ἁδρόν"
http://www.stoa.org/sol-entries/alpha/534,"Ἅδρησις"
http://www.stoa.org/sol-entries/alpha/535,"Ἁδρύνοιτο"
http://www.stoa.org/sol-entries/alpha/536,"Ἁδύ"
http://www.stoa.org/sol-entries/alpha/537,"Ἀδύνατα εἶναι"
http://www.stoa.org/sol-entries/alpha/538,"Ἀδύνατα θηρᾷς"
http://www.stoa.org/sol-entries/alpha/539,"Ἀδυναστί"
http://www.stoa.org/sol-entries/alpha/540,"Ἀδύνατοι"
http://www.stoa.org/sol-entries/alpha/541,"Ἀδυσώπητον"
http://www.stoa.org/sol-entries/alpha/542,"Ἄδυτον"
http://www.stoa.org/sol-entries/alpha/543,"Ἀεκήλια"
http://www.stoa.org/sol-entries/alpha/544,"Ἀέκητι"
http://www.stoa.org/sol-entries/alpha/545,"Ἄελλα"
http://www.stoa.org/sol-entries/alpha/546,"Ἀελλάδες ἵπποι"
http://www.stoa.org/sol-entries/alpha/547,"Ἀελλόπους"
http://www.stoa.org/sol-entries/alpha/548,"Ἀελπέων"
http://www.stoa.org/sol-entries/alpha/549,"Ἀελπτέοντες"
http://www.stoa.org/sol-entries/alpha/550,"Ἄελπτον"
http://www.stoa.org/sol-entries/alpha/551,"Ἄελπτα"
http://www.stoa.org/sol-entries/alpha/552,"Ἀένναον"
http://www.stoa.org/sol-entries/alpha/553,"Ἀένναος"
http://www.stoa.org/sol-entries/alpha/554,"Ἀέρα δαίρειν"
http://www.stoa.org/sol-entries/alpha/555,"Ἀέξετο"
http://www.stoa.org/sol-entries/alpha/556,"Ἀερέθονται"
http://www.stoa.org/sol-entries/alpha/557,"Ἀεργηλή"
http://www.stoa.org/sol-entries/alpha/558,"Ἀεργός"
http://www.stoa.org/sol-entries/alpha/559,"Ἀέριον ὕδωρ"
http://www.stoa.org/sol-entries/alpha/560,"Ἀέρκτον"
http://www.stoa.org/sol-entries/alpha/561,"Ἀεροβατεῖν"
http://www.stoa.org/sol-entries/alpha/562,"Ἀερόεν"
http://www.stoa.org/sol-entries/alpha/563,"Ἀερονηχεῖς"
http://www.stoa.org/sol-entries/alpha/564,"Ἀερόπη"
http://www.stoa.org/sol-entries/alpha/565,"Ἀέροψ"
http://www.stoa.org/sol-entries/alpha/566,"Ἀερσίπους"
http://www.stoa.org/sol-entries/alpha/567,"Ἄεσις"
http://www.stoa.org/sol-entries/alpha/568,"Ἀετασία"
http://www.stoa.org/sol-entries/alpha/569,"Ἀέτειον πτερὸν"
http://www.stoa.org/sol-entries/alpha/570,"Ἀετιδεῖς"
http://www.stoa.org/sol-entries/alpha/571,"Ἀέτιος"
http://www.stoa.org/sol-entries/alpha/572,"Ἀετίτης καὶ ἀχάτης καὶ λυχνίτης"
http://www.stoa.org/sol-entries/alpha/573,"Ἀετὸν ἵπτασθαι διδάσκεις"
http://www.stoa.org/sol-entries/alpha/574,"Ἀετὸν κάνθαρος μαιεύσομαι"
http://www.stoa.org/sol-entries/alpha/575,"Ἀετὸς ἐν νεφέλαις"
http://www.stoa.org/sol-entries/alpha/576,"Ἀετὸς τῶν οἰκοδομημάτων"
http://www.stoa.org/sol-entries/alpha/577,"Ἀετοῦ γῆρας, κορύδου νεότης"
http://www.stoa.org/sol-entries/alpha/578,"Ἀετώματα"
http://www.stoa.org/sol-entries/alpha/579,"Ἀζαλέας δρῦς"
http://www.stoa.org/sol-entries/alpha/580,"Ἀζαλέη"
http://www.stoa.org/sol-entries/alpha/581,"Ἀζαρίας"
http://www.stoa.org/sol-entries/alpha/582,"Ἀζαίνεσθαι"
http://www.stoa.org/sol-entries/alpha/583,"Ἀζέμιλκος"
http://www.stoa.org/sol-entries/alpha/584,"Ἀζειάδης"
http://www.stoa.org/sol-entries/alpha/585,"Ἀζείδης"
http://www.stoa.org/sol-entries/alpha/586,"Ἀζειῶται"
http://www.stoa.org/sol-entries/alpha/587,"Ἀζείρει"
http://www.stoa.org/sol-entries/alpha/588,"Ἀζήϊος"
http://www.stoa.org/sol-entries/alpha/589,"Ἀζηλόεν"
http://www.stoa.org/sol-entries/alpha/590,"Ἄζηλον"
http://www.stoa.org/sol-entries/alpha/591,"Ἀζήμιθρον"
http://www.stoa.org/sol-entries/alpha/592,"Ἀζήμιος"
http://www.stoa.org/sol-entries/alpha/593,"Ἀζηνᾶς"
http://www.stoa.org/sol-entries/alpha/594,"Ἀζηνιεύς"
http://www.stoa.org/sol-entries/alpha/595,"Ἄζηρος"
http://www.stoa.org/sol-entries/alpha/596,"Ἀζηρεῖ"
http://www.stoa.org/sol-entries/alpha/597,"Ἀζησία"
http://www.stoa.org/sol-entries/alpha/598,"Ἀζήτητον"
http://www.stoa.org/sol-entries/alpha/599,"Ἁζητός"
http://www.stoa.org/sol-entries/alpha/600,"Ἀζηχές"
http://www.stoa.org/sol-entries/alpha/601,"Ἀζμώθ"
http://www.stoa.org/sol-entries/alpha/602,"Ἀζούρωστις"
http://www.stoa.org/sol-entries/alpha/603,"Ἄζωρος"
http://www.stoa.org/sol-entries/alpha/604,"Ἄζυξ"
http://www.stoa.org/sol-entries/alpha/605,"Ἄει"
http://www.stoa.org/sol-entries/alpha/606,"Ἀεί"
http://www.stoa.org/sol-entries/alpha/607,"Ἀεί"
http://www.stoa.org/sol-entries/alpha/608,"Ἀεὶ γεωργὸς ἐς νέωτα πλούσιος"
http://www.stoa.org/sol-entries/alpha/609,"Ἀειγλήνῃσιν"
http://www.stoa.org/sol-entries/alpha/610,"Ἀειγυβένς"
http://www.stoa.org/sol-entries/alpha/611,"Ἀειδάμνα"
http://www.stoa.org/sol-entries/alpha/612,"Ἄειδε"
http://www.stoa.org/sol-entries/alpha/613,"Ἀείδελον"
http://www.stoa.org/sol-entries/alpha/614,"Ἀειδὴς"
http://www.stoa.org/sol-entries/alpha/615,"Ἀειδής"
http://www.stoa.org/sol-entries/alpha/616,"Ἀειδίνητος"
http://www.stoa.org/sol-entries/alpha/617,"Ἀειδώνιος"
http://www.stoa.org/sol-entries/alpha/618,"Ἀεὶ ἔστω"
http://www.stoa.org/sol-entries/alpha/619,"Ἀειθαλής"
http://www.stoa.org/sol-entries/alpha/620,"Ἀεικέλιος"
http://www.stoa.org/sol-entries/alpha/621,"Ἄεικες"
http://www.stoa.org/sol-entries/alpha/622,"Ἀεικέστερος"
http://www.stoa.org/sol-entries/alpha/623,"Ἀείκεια"
http://www.stoa.org/sol-entries/alpha/624,"Ἀεικήλιον"
http://www.stoa.org/sol-entries/alpha/625,"Ἀεικίας"
http://www.stoa.org/sol-entries/alpha/626,"Ἀεικίσσουσιν"
http://www.stoa.org/sol-entries/alpha/627,"Ἀεικῶς"
http://www.stoa.org/sol-entries/alpha/628,"Ἀειλογεῖς"
http://www.stoa.org/sol-entries/alpha/629,"Ἀεί με τοιοῦτοι πολέμιοι διώκοιεν"
http://www.stoa.org/sol-entries/alpha/630,"Ἀείμνηστος"
http://www.stoa.org/sol-entries/alpha/631,"Ἀεινόν"
http://www.stoa.org/sol-entries/alpha/632,"Ἀεὶ παρθένους"
http://www.stoa.org/sol-entries/alpha/633,"Ἀείπλανα"
http://www.stoa.org/sol-entries/alpha/634,"Ἀείρακος"
http://www.stoa.org/sol-entries/alpha/635,"Ἄειρε"
http://www.stoa.org/sol-entries/alpha/636,"Ἄειρεν"
http://www.stoa.org/sol-entries/alpha/637,"Ἄειρος"
http://www.stoa.org/sol-entries/alpha/638,"Ἀείρω"
http://www.stoa.org/sol-entries/alpha/639,"Ἀείρων"
http://www.stoa.org/sol-entries/alpha/640,"Ἀείρρυτος"
http://www.stoa.org/sol-entries/alpha/641,"Ἀείτης"
http://www.stoa.org/sol-entries/alpha/642,"Ἀεί τις ἐν Κύδωνος"
http://www.stoa.org/sol-entries/alpha/643,"Ἀεὶ τοῖς ἐρῶσιν σύνεσμεν"
http://www.stoa.org/sol-entries/alpha/644,"Ἀείϋπνος"
http://www.stoa.org/sol-entries/alpha/645,"Ἀείφρουρος"
http://www.stoa.org/sol-entries/alpha/646,"Ἀειφυγία"
http://www.stoa.org/sol-entries/alpha/647,"Ἀηδής"
http://www.stoa.org/sol-entries/alpha/648,"Ἀηδία"
http://www.stoa.org/sol-entries/alpha/649,"Ἀηδίζομαι"
http://www.stoa.org/sol-entries/alpha/650,"Ἀηδόνειος ᾠδή καὶ Ἀηδόνειον μέλος"
http://www.stoa.org/sol-entries/alpha/651,"Ἀηδών. καὶ ἀηδοῦς"
http://www.stoa.org/sol-entries/alpha/652,"Ἀηδῶς"
http://www.stoa.org/sol-entries/alpha/653,"Ἀήθεσσον"
http://www.stoa.org/sol-entries/alpha/654,"Ἄηκες"
http://www.stoa.org/sol-entries/alpha/655,"Ἄημα"
http://www.stoa.org/sol-entries/alpha/656,"Ἄημαι"
http://www.stoa.org/sol-entries/alpha/657,"Ἀήμεναι"
http://www.stoa.org/sol-entries/alpha/658,"Ἀηνές"
http://www.stoa.org/sol-entries/alpha/659,"Ἀηνόβαρβος"
http://www.stoa.org/sol-entries/alpha/660,"Ἀήπιον"
http://www.stoa.org/sol-entries/alpha/661,"Ἀέσσατος"
http://www.stoa.org/sol-entries/alpha/662,"Ἀήσυλον"
http://www.stoa.org/sol-entries/alpha/663,"Ἀήσυρον"
http://www.stoa.org/sol-entries/alpha/664,"Ἀήτης"
http://www.stoa.org/sol-entries/alpha/665,"Ἀήττητος"
http://www.stoa.org/sol-entries/alpha/666,"Ἄητον"
http://www.stoa.org/sol-entries/alpha/667,"Ἄητος"
http://www.stoa.org/sol-entries/alpha/668,"Ἀϊδάας"
http://www.stoa.org/sol-entries/alpha/669,"Ἀί̈δας"
http://www.stoa.org/sol-entries/alpha/670,"Ἀϊδές"
http://www.stoa.org/sol-entries/alpha/671,"Ἀί̈δηλον πῦρ"
http://www.stoa.org/sol-entries/alpha/672,"Ἀί̈δης"
http://www.stoa.org/sol-entries/alpha/673,"Ἀί̈διος"
http://www.stoa.org/sol-entries/alpha/674,"Ἀϊδνής"
http://www.stoa.org/sol-entries/alpha/675,"Ἄϊδος κυνῆ"
http://www.stoa.org/sol-entries/alpha/676,"Ἄϊδος κυνῆ"
http://www.stoa.org/sol-entries/alpha/677,"Ἀϊδρείη"
http://www.stoa.org/sol-entries/alpha/678,"Ἄϊδρις"
http://www.stoa.org/sol-entries/alpha/679,"Ἀϊδρόν"
http://www.stoa.org/sol-entries/alpha/680,"Ἀί̈δυλος"
http://www.stoa.org/sol-entries/alpha/681,"Ἄϊεν"
http://www.stoa.org/sol-entries/alpha/682,"Ἀί̈ειν"
http://www.stoa.org/sol-entries/alpha/683,"Ἄϊθες"
http://www.stoa.org/sol-entries/alpha/684,"Ἄϊκες"
http://www.stoa.org/sol-entries/alpha/685,"Ἄϊνες"
http://www.stoa.org/sol-entries/alpha/686,"Ἀί̈ω"
http://www.stoa.org/sol-entries/alpha/687,"Ἀί̈ξας"
http://www.stoa.org/sol-entries/alpha/688,"Ἄϊρος"
http://www.stoa.org/sol-entries/alpha/689,"Ἄϊς"
http://www.stoa.org/sol-entries/alpha/690,"Ἀί̈σθων"
http://www.stoa.org/sol-entries/alpha/691,"Ἀί̈σσουσιν"
http://www.stoa.org/sol-entries/alpha/692,"Ἀϊστί"
http://www.stoa.org/sol-entries/alpha/693,"Ἄϊστος"
http://www.stoa.org/sol-entries/alpha/694,"Ἀϊστωθείη"
http://www.stoa.org/sol-entries/alpha/695,"Ἀί̈στωρ"
http://www.stoa.org/sol-entries/alpha/696,"Ἀϊστῶσαι"
